Campaign_ID,Date,Campaign_Name,Campaign_Type,Channel,Region,Device,Customer_Segment,Spend,CTR,CPC,Clicks,Impressions
8298,2025-01-10,Weekend Special,Promotional,Instagram,North,Mobile,Premium,27136,1.5,13.16,2062,137467
9602,2025-01-10,Back to School,Seasonal,Instagram,North,Mobile,New,31316,2.8,16.3,1921,68607
4348,2025-01-10,Weekend Special,Promotional,Google Search,East,Mobile,Loyal,46533,5.05,34.45,1351,26752
9912,2025-01-10,Festive Combo,Festival,Google Search,North,Desktop,Returning,103732,4.79,27.19,3815,79645
4974,2025-01-10,Black Friday,Promotional,Instagram,South,Mobile,Returning,21360,2.36,22.52,948,40169
3066,2025-01-10,Summer Sale,Seasonal,Instagram,West,Mobile,New,40314,1.69,28.74,1403,83018
3012,2025-01-10,Winter Sale,Seasonal,Instagram,West,Mobile,Returning,59073,1.65,13.3,4442,269212
4117,2025-01-10,Summer Sale,Seasonal,Instagram,South,Mobile,New,31752,1.41,15.92,1994,141418
6735,2025-01-10,Festive Combo,Festival,Instagram,North,Mobile,New,78485,1.79,15.81,4964,277318
326,2025-01-10,Summer Sale,Seasonal,Instagram,West,Mobile,New,64459,2.21,26.04,2475,111991
5490,2025-01-10,Mega Clearance,Clearance,Google Search,Central,Mobile,Premium,12708,6.2,57.27,222,3581
9572,2025-01-10,Black Friday,Promotional,Google Search,South,Desktop,Returning,33741,5.21,52.92,638,12246
2207,2025-01-10,Weekend Special,Promotional,Google Search,South,Desktop,New,24637,6.89,32.36,761,11045
1461,2025-01-10,Diwali Bonanza,Festival,Instagram,West,Mobile,New,76794,2.1,19.47,3944,187810
9657,2025-01-11,Flash Sale,Promotional,Facebook,North,Mobile,New,44174,1.76,19.52,2263,128580
4413,2025-01-11,Festive Combo,Festival,Facebook,North,Mobile,Returning,72731,1.58,24.4,2981,188671
972,2025-01-11,Back to School,Seasonal,YouTube,South,Desktop,New,55483,0.93,5.19,10690,1149462
6629,2025-01-11,Summer Sale,Seasonal,Instagram,East,Mobile,Premium,37639,1.73,20.05,1877,108497
7930,2025-01-11,Flash Sale,Promotional,Instagram,South,Mobile,New,29960,1.55,20.35,1472,94968
5158,2025-01-11,Flash Sale,Promotional,Google Search,West,Mobile,Premium,30443,4.72,38.11,799,16928
4072,2025-01-11,Winter Sale,Seasonal,Google Search,East,Mobile,Returning,37000,4.87,28.98,1277,26222
4775,2025-01-11,Festive Combo,Festival,YouTube,Central,Mobile,Returning,96635,1.92,14.75,6552,341250
4943,2025-01-11,Summer Sale,Seasonal,YouTube,Central,Mobile,Premium,68432,1.73,14.75,4639,268150
5825,2025-01-11,Summer Sale,Seasonal,Facebook,West,Mobile,New,33364,2.78,16.65,2004,72086
6092,2025-01-11,Diwali Bonanza,Festival,Email,West,Desktop,Returning,113508,8.27,1.46,77745,940085
9336,2025-01-11,Weekend Special,Promotional,LinkedIn,Central,Desktop,Premium,31391,3.77,146.87,214,5676
6633,2025-01-11,Winter Sale,Seasonal,Facebook,Central,Mobile,New,67077,1.89,8.26,8121,429683
5546,2025-01-11,Flash Sale,Promotional,YouTube,South,Mobile,New,49819,0.85,6.35,7846,923059
3658,2025-01-11,Diwali Bonanza,Festival,YouTube,East,Mobile,Returning,122684,1.05,5.41,22677,2159714
2781,2025-01-11,Winter Sale,Seasonal,Instagram,North,Mobile,New,40281,1.97,20.37,1977,100355
9507,2025-01-11,Diwali Bonanza,Festival,Facebook,North,Mobile,Premium,134068,2.2,12.5,10725,487500
1196,2025-01-11,Black Friday,Promotional,Email,West,Mobile,New,40013,5.9,3.16,12662,214610
1548,2025-01-11,Black Friday,Promotional,Instagram,West,Mobile,Returning,20716,2.11,17.19,1205,57109
8025,2025-01-11,Back to School,Seasonal,Facebook,North,Mobile,New,45944,2.54,13.32,3449,135787
2173,2025-01-11,Mega Clearance,Clearance,Google Search,North,Desktop,Returning,14389,4.81,31.18,461,9584
8528,2025-01-11,New Year Blast,Festival,Facebook,West,Mobile,Returning,70431,2.74,22.19,3174,115839
3000,2025-01-11,Summer Sale,Seasonal,Facebook,South,Mobile,New,61959,2.01,9.35,6627,329701
3519,2025-01-11,Back to School,Seasonal,Email,West,Desktop,Returning,58241,6.84,3.94,14782,216111
1421,2025-01-11,Black Friday,Promotional,Google Search,West,Desktop,New,32728,6.65,34.72,943,14180
1893,2025-01-11,Back to School,Seasonal,YouTube,North,Mobile,New,68556,1.33,4.82,14223,1069398
3275,2025-01-12,Summer Sale,Seasonal,Google Search,Central,Mobile,New,58606,4.87,53.42,1097,22526
4351,2025-01-12,Flash Sale,Promotional,Facebook,East,Mobile,New,38247,2.05,13.61,2810,137073
5524,2025-01-12,Flash Sale,Promotional,Email,Central,Mobile,Loyal,35348,11.85,3.61,9792,82633
7640,2025-01-12,Mega Clearance,Clearance,Instagram,West,Mobile,New,15029,1.93,22.75,661,34249
7997,2025-01-12,Summer Sale,Seasonal,LinkedIn,West,Desktop,Loyal,34487,4.09,136.93,252,6161
7948,2025-01-12,Diwali Bonanza,Festival,Instagram,West,Desktop,New,102872,2.39,12.85,8006,334979
5525,2025-01-12,Mega Clearance,Clearance,Google Search,North,Desktop,Premium,22621,4.75,20.13,1124,23663
6363,2025-01-12,Weekend Special,Promotional,Facebook,West,Desktop,Returning,29694,2.76,19.71,1507,54601
7720,2025-01-12,New Year Blast,Festival,Instagram,West,Mobile,Returning,133909,1.48,26.19,5113,345473
7675,2025-01-12,Festive Combo,Festival,Instagram,North,Mobile,New,61615,2.14,13.07,4714,220280
7422,2025-01-12,New Year Blast,Festival,Instagram,West,Mobile,Loyal,76301,1.94,19.16,3982,205258
9213,2025-01-12,Mega Clearance,Clearance,Google Search,Central,Mobile,New,25144,4.47,23.34,1077,24094
1900,2025-01-12,Diwali Bonanza,Festival,Instagram,North,Mobile,Premium,109421,2.31,14.73,7428,321558
7305,2025-01-12,Diwali Bonanza,Festival,Google Search,South,Desktop,Returning,148578,6.96,31.68,4690,67385
2201,2025-01-12,Weekend Special,Promotional,Instagram,Central,Mobile,Loyal,23975,1.39,25.97,923,66403
2717,2025-01-12,Summer Sale,Seasonal,Instagram,West,Mobile,Returning,32367,1.64,21.43,1510,92073
2876,2025-01-12,New Year Blast,Festival,Instagram,West,Mobile,New,70752,2.67,26.07,2714,101648
1243,2025-01-12,Back to School,Seasonal,Instagram,West,Desktop,New,53462,1.46,20.94,2553,174863
8856,2025-01-12,New Year Blast,Festival,Facebook,Central,Desktop,New,137694,2.52,19.64,7011,278214
2591,2025-01-12,Flash Sale,Promotional,Google Search,North,Desktop,Returning,20848,5.15,20.32,1026,19922
4977,2025-01-12,Back to School,Seasonal,LinkedIn,West,Mobile,Loyal,44610,3.03,144.2,309,10198
8470,2025-01-12,Black Friday,Promotional,Instagram,North,Mobile,Premium,47095,2.07,10.68,4410,213043
2024,2025-01-12,Flash Sale,Promotional,Email,West,Desktop,Loyal,42630,6.8,2.32,18375,270221
1135,2025-01-12,Winter Sale,Seasonal,Instagram,South,Mobile,New,62683,1.28,20.81,3012,235312
5383,2025-01-12,Weekend Special,Promotional,YouTube,West,Mobile,New,21912,1.79,13.53,1620,90503
2102,2025-01-12,Flash Sale,Promotional,Facebook,Central,Desktop,New,45050,2.36,14.74,3056,129492
6085,2025-01-12,Black Friday,Promotional,Facebook,South,Mobile,New,37940,1.61,12.89,2943,182795
7193,2025-01-12,Black Friday,Promotional,Email,West,Desktop,Returning,21411,7.64,1.17,18300,239529
7194,2025-01-12,Festive Combo,Festival,Email,Central,Mobile,Returning,124903,7.23,1.52,82173,1136556
5047,2025-01-12,Back to School,Seasonal,Facebook,Central,Mobile,New,60064,1.62,11.21,5358,330741
6158,2025-01-12,Summer Sale,Seasonal,Instagram,South,Mobile,New,67398,1.53,17.56,3838,250850
1675,2025-01-12,Diwali Bonanza,Festival,Instagram,North,Mobile,Premium,104555,2.29,15.88,6584,287511
3254,2025-01-12,Black Friday,Promotional,Instagram,East,Mobile,New,38047,2.51,26.2,1452,57849
6617,2025-01-12,Summer Sale,Seasonal,Facebook,West,Mobile,New,59697,2.48,10.77,5543,223508
555,2025-01-13,Winter Sale,Seasonal,Instagram,South,Mobile,Returning,65809,1.83,16.47,3996,218361
4200,2025-01-13,Diwali Bonanza,Festival,Instagram,East,Mobile,Premium,108622,2.43,24.82,4376,180082
8373,2025-01-13,Summer Sale,Seasonal,YouTube,North,Mobile,Returning,40396,1.2,10.72,3768,314000
4447,2025-01-13,Back to School,Seasonal,Facebook,East,Desktop,Returning,37888,2.45,9.49,3992,162939
9505,2025-01-13,Black Friday,Promotional,Google Search,East,Desktop,Returning,47931,4.96,44.98,1066,21492
7620,2025-01-13,Mega Clearance,Clearance,Google Search,West,Mobile,New,26504,5.93,21.06,1258,21214
4777,2025-01-13,Diwali Bonanza,Festival,Facebook,East,Mobile,New,101394,1.79,22.91,4426,247263
2728,2025-01-13,Black Friday,Promotional,Email,East,Desktop,New,42626,11.07,1.13,37722,340759
2401,2025-01-13,Summer Sale,Seasonal,LinkedIn,South,Mobile,Returning,65778,2.53,132.38,497,19644
7213,2025-01-13,Festive Combo,Festival,Instagram,East,Mobile,Premium,126964,2.49,27.24,4661,187189
3703,2025-01-13,New Year Blast,Festival,Google Search,West,Mobile,Returning,78312,4.07,53.86,1454,35725
7575,2025-01-13,Flash Sale,Promotional,Facebook,South,Mobile,Returning,26874,2.73,24.84,1082,39634
312,2025-01-13,Festive Combo,Festival,LinkedIn,South,Desktop,Loyal,131638,2.45,143.92,915,37347
5149,2025-01-13,Weekend Special,Promotional,Facebook,East,Mobile,New,44102,1.85,16.06,2746,148432
3748,2025-01-13,Festive Combo,Festival,YouTube,West,Desktop,Premium,63619,1.76,8.69,7321,415966
7318,2025-01-14,Weekend Special,Promotional,Instagram,East,Mobile,Returning,33246,2.6,20.46,1625,62500
7054,2025-01-14,Flash Sale,Promotional,LinkedIn,East,Desktop,Loyal,46471,2.91,103.39,449,15430
4061,2025-01-14,Weekend Special,Promotional,Instagram,Central,Mobile,New,42078,1.3,27.58,1526,117385
4558,2025-01-14,Winter Sale,Seasonal,Facebook,East,Mobile,New,45814,2.71,21.66,2115,78044
3743,2025-01-14,Winter Sale,Seasonal,Instagram,Central,Mobile,Premium,42097,1.45,14.98,2810,193793
5405,2025-01-14,Black Friday,Promotional,Instagram,West,Mobile,Premium,49543,1.62,26.62,1861,114877
5073,2025-01-14,Mega Clearance,Clearance,Instagram,North,Mobile,Returning,23201,1.55,18.22,1273,82129
5010,2025-01-14,Weekend Special,Promotional,Instagram,Central,Mobile,Loyal,24958,2.0,29.62,843,42150
6969,2025-01-14,Diwali Bonanza,Festival,YouTube,West,Mobile,Premium,119656,1.35,10.15,11789,873259
327,2025-01-14,Back to School,Seasonal,Instagram,East,Mobile,New,67070,1.71,15.41,4352,254503
3512,2025-01-14,Weekend Special,Promotional,Instagram,West,Mobile,New,43325,1.27,28.35,1528,120315
839,2025-01-14,Summer Sale,Seasonal,Facebook,West,Mobile,Returning,36637,2.48,19.49,1880,75806
5228,2025-01-14,Black Friday,Promotional,Email,Central,Mobile,Loyal,39897,6.67,2.69,14832,222369
1740,2025-01-14,Black Friday,Promotional,Email,Central,Desktop,Loyal,26422,10.38,3.63,7279,70125
7752,2025-01-14,New Year Blast,Festival,Facebook,South,Desktop,New,126926,2.12,8.2,15479,730142
6333,2025-01-14,Back to School,Seasonal,Instagram,West,Mobile,Returning,33591,1.85,14.93,2250,121622
9441,2025-01-14,Back to School,Seasonal,Instagram,East,Mobile,New,46485,2.57,25.0,1859,72335
8559,2025-01-14,New Year Blast,Festival,Instagram,Central,Mobile,Returning,103304,1.21,15.36,6726,555868
4194,2025-01-14,New Year Blast,Festival,LinkedIn,North,Desktop,Premium,78415,3.2,145.06,541,16906
4373,2025-01-14,Black Friday,Promotional,Google Search,Central,Mobile,New,26020,6.13,59.31,439,7162
5462,2025-01-14,New Year Blast,Festival,YouTube,Central,Mobile,Premium,106518,1.73,12.71,8381,484451
8289,2025-01-14,Back to School,Seasonal,Facebook,East,Mobile,New,53802,2.25,15.26,3526,156711
6923,2025-01-14,Mega Clearance,Clearance,Instagram,East,Mobile,Loyal,19651,2.44,22.18,886,36311
2569,2025-01-15,Black Friday,Promotional,Instagram,North,Mobile,Loyal,23520,1.76,25.47,923,52443
7210,2025-01-15,Weekend Special,Promotional,Instagram,North,Mobile,New,47325,2.34,22.73,2082,88974
7619,2025-01-15,Summer Sale,Seasonal,YouTube,South,Mobile,New,40854,1.2,4.02,10163,846917
7067,2025-01-15,Winter Sale,Seasonal,Google Search,Central,Mobile,Loyal,61848,4.71,26.9,2299,48811
2017,2025-01-15,Festive Combo,Festival,Facebook,West,Mobile,Loyal,84297,2.16,14.62,5766,266944
6889,2025-01-15,Flash Sale,Promotional,Google Search,North,Mobile,Premium,30260,6.02,40.42,749,12442
8561,2025-01-15,Weekend Special,Promotional,Google Search,Central,Desktop,New,25292,6.55,30.61,826,12611
9675,2025-01-15,Flash Sale,Promotional,YouTube,South,Mobile,Premium,42557,1.99,10.78,3948,198392
6827,2025-01-15,Weekend Special,Promotional,YouTube,East,Mobile,Premium,37298,1.06,11.62,3210,302830
270,2025-01-15,Flash Sale,Promotional,LinkedIn,Central,Mobile,Premium,26044,3.92,98.89,263,6709
2735,2025-01-15,Black Friday,Promotional,Google Search,East,Desktop,Loyal,23659,4.72,34.1,694,14703
4781,2025-01-15,Back to School,Seasonal,Instagram,Central,Mobile,Returning,41487,2.73,23.7,1751,64139
4515,2025-01-15,Weekend Special,Promotional,Instagram,West,Mobile,Premium,34933,1.98,17.4,2008,101414
2037,2025-01-15,Flash Sale,Promotional,Email,South,Desktop,Loyal,43708,6.56,1.22,35826,546128
9847,2025-01-15,Mega Clearance,Clearance,Instagram,South,Mobile,Premium,26204,2.52,15.98,1640,65079
7285,2025-01-15,Back to School,Seasonal,YouTube,North,Mobile,Loyal,41958,1.19,14.07,2982,250588
3477,2025-01-15,Winter Sale,Seasonal,Instagram,West,Mobile,New,64397,2.31,15.53,4147,179524
7522,2025-01-15,Festive Combo,Festival,YouTube,East,Mobile,Returning,73514,1.9,6.77,10859,571526
2418,2025-01-15,Summer Sale,Seasonal,YouTube,South,Mobile,Returning,40807,1.77,6.61,6174,348814
4334,2025-01-15,Festive Combo,Festival,Instagram,West,Mobile,Premium,88168,2.12,23.04,3827,180519
742,2025-01-15,Mega Clearance,Clearance,Google Search,East,Desktop,Premium,16205,4.54,51.7,313,6894
7746,2025-01-15,Black Friday,Promotional,Facebook,West,Desktop,New,28408,1.95,21.27,1336,68513
1391,2025-01-15,Summer Sale,Seasonal,Google Search,Central,Mobile,New,64676,4.01,35.39,1828,45586
734,2025-01-15,Diwali Bonanza,Festival,Google Search,North,Mobile,Returning,138920,6.21,38.13,3643,58663
3294,2025-01-15,Flash Sale,Promotional,Instagram,West,Mobile,Returning,45095,1.55,19.22,2346,151355
6358,2025-01-15,Mega Clearance,Clearance,LinkedIn,North,Mobile,Premium,24376,3.48,98.5,247,7098
7592,2025-01-15,Flash Sale,Promotional,Facebook,South,Mobile,Loyal,31594,1.62,24.58,1285,79321
1926,2025-01-15,Summer Sale,Seasonal,Facebook,Central,Mobile,Premium,37021,2.24,19.9,1860,83036
5968,2025-01-15,Winter Sale,Seasonal,YouTube,North,Mobile,New,49786,1.34,5.7,8734,651791
1383,2025-01-15,Festive Combo,Festival,YouTube,Central,Mobile,Returning,68573,1.48,14.42,4755,321284
8737,2025-01-16,Winter Sale,Seasonal,Google Search,West,Mobile,Premium,39453,6.98,32.09,1229,17607
6777,2025-01-16,Weekend Special,Promotional,Facebook,North,Mobile,New,31401,2.93,19.01,1652,56382
7715,2025-01-16,Diwali Bonanza,Festival,Instagram,South,Mobile,Loyal,87759,1.49,27.3,3215,215772
2234,2025-01-16,Winter Sale,Seasonal,Instagram,North,Desktop,New,48282,2.48,13.73,3517,141815
1393,2025-01-16,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,15816,1.72,21.92,722,41977
6548,2025-01-16,Winter Sale,Seasonal,Google Search,West,Mobile,New,65727,4.71,31.14,2111,44820
1490,2025-01-16,New Year Blast,Festival,Instagram,North,Mobile,Premium,80092,1.3,23.56,3399,261462
5420,2025-01-16,Flash Sale,Promotional,Google Search,Central,Desktop,Returning,38668,6.59,22.83,1694,25706
7915,2025-01-16,Festive Combo,Festival,Instagram,East,Mobile,New,109636,1.24,19.31,5678,457903
3388,2025-01-16,Summer Sale,Seasonal,YouTube,North,Mobile,Returning,61583,1.75,4.13,14911,852057
7519,2025-01-16,Black Friday,Promotional,Instagram,North,Mobile,Returning,26865,2.11,27.23,987,46777
3952,2025-01-16,Back to School,Seasonal,Facebook,South,Mobile,Returning,33227,2.5,18.22,1824,72960
574,2025-01-16,Weekend Special,Promotional,Instagram,East,Mobile,Premium,46199,1.31,12.99,3557,271527
8081,2025-01-16,Weekend Special,Promotional,YouTube,North,Mobile,Premium,41921,1.93,7.61,5509,285440
703,2025-01-16,New Year Blast,Festival,Facebook,North,Mobile,New,124138,1.85,24.02,5168,279351
3287,2025-01-16,Weekend Special,Promotional,Email,North,Mobile,Loyal,36586,7.03,2.28,16046,228250
4317,2025-01-16,Mega Clearance,Clearance,Google Search,West,Mobile,New,12413,5.97,22.03,563,9430
5452,2025-01-16,Diwali Bonanza,Festival,Facebook,South,Mobile,New,127687,2.89,18.15,7035,243426
6730,2025-01-16,Black Friday,Promotional,Google Search,North,Desktop,Returning,42349,4.16,33.52,1263,30361
1,2025-01-16,Winter Sale,Seasonal,Instagram,North,Mobile,New,36717,1.34,18.44,1991,148582
8969,2025-01-16,Festive Combo,Festival,YouTube,Central,Mobile,Premium,109638,1.05,4.89,22421,2135333
9807,2025-01-16,Black Friday,Promotional,Email,North,Mobile,Loyal,30967,10.33,4.16,7444,72062
9690,2025-01-16,Mega Clearance,Clearance,Google Search,Central,Desktop,New,20471,4.83,22.45,912,18882
129,2025-01-16,Back to School,Seasonal,Facebook,North,Desktop,Returning,56265,1.71,18.76,2999,175380
9673,2025-01-16,Diwali Bonanza,Festival,Instagram,East,Mobile,Returning,82478,1.99,19.03,4334,217789
2522,2025-01-17,Flash Sale,Promotional,LinkedIn,South,Mobile,New,44464,4.75,85.01,523,11011
1439,2025-01-17,New Year Blast,Festival,Instagram,South,Mobile,New,146074,2.26,16.66,8768,387965
2325,2025-01-17,Black Friday,Promotional,Facebook,West,Mobile,Returning,32725,2.04,24.17,1354,66373
2246,2025-01-17,New Year Blast,Festival,Google Search,North,Desktop,Premium,108016,5.4,58.81,1837,34019
9701,2025-01-17,Flash Sale,Promotional,Instagram,Central,Mobile,Loyal,24648,2.57,14.25,1730,67315
8375,2025-01-17,Festive Combo,Festival,Google Search,South,Desktop,Premium,67212,6.03,29.37,2288,37944
7148,2025-01-17,Black Friday,Promotional,Email,Central,Desktop,Premium,28990,10.69,1.55,18703,174958
6485,2025-01-17,Flash Sale,Promotional,YouTube,Central,Mobile,Returning,26551,1.93,8.77,3027,156839
3212,2025-01-17,Diwali Bonanza,Festival,Instagram,North,Mobile,Premium,149925,2.33,22.36,6705,287768
5106,2025-01-17,Back to School,Seasonal,Email,North,Desktop,Returning,61892,6.15,3.91,15829,257382
3885,2025-01-17,Flash Sale,Promotional,Email,North,Desktop,Premium,44656,8.54,2.05,21783,255070
7452,2025-01-17,Festive Combo,Festival,Google Search,Central,Mobile,Returning,140350,5.15,40.83,3437,66738
8935,2025-01-17,Diwali Bonanza,Festival,Email,West,Desktop,Premium,131570,7.09,4.61,28540,402539
9600,2025-01-17,Flash Sale,Promotional,Facebook,Central,Desktop,Returning,33550,1.62,9.43,3558,219630
3301,2025-01-17,Festive Combo,Festival,Facebook,East,Desktop,Premium,85232,2.93,17.04,5002,170717
8780,2025-01-17,Winter Sale,Seasonal,Facebook,South,Desktop,Loyal,36349,2.58,13.23,2747,106473
3059,2025-01-17,Winter Sale,Seasonal,Google Search,South,Desktop,Returning,43730,6.8,20.65,2118,31147
2621,2025-01-17,Mega Clearance,Clearance,Google Search,South,Desktop,Premium,22983,6.96,52.78,435,6250
3397,2025-01-17,Summer Sale,Seasonal,Facebook,South,Mobile,Returning,41882,2.68,20.59,2034,75896
1049,2025-01-17,Mega Clearance,Clearance,YouTube,East,Mobile,Premium,27849,1.56,9.54,2919,187115
1052,2025-01-17,New Year Blast,Festival,Email,North,Mobile,Premium,114357,5.03,4.64,24646,489980
4759,2025-01-17,Weekend Special,Promotional,YouTube,South,Mobile,New,34811,0.86,10.38,3354,390000
1804,2025-01-17,Back to School,Seasonal,Instagram,South,Desktop,New,30496,2.32,27.33,1116,48103
2363,2025-01-17,Mega Clearance,Clearance,Email,Central,Desktop,Loyal,25474,7.74,1.06,24032,310491
2194,2025-01-17,Summer Sale,Seasonal,Facebook,West,Mobile,Premium,66535,2.97,9.86,6748,227205
3021,2025-01-17,Flash Sale,Promotional,Facebook,South,Mobile,Returning,24535,2.05,18.1,1356,66146
9530,2025-01-17,Back to School,Seasonal,Instagram,Central,Mobile,Returning,52921,2.18,28.27,1872,85872
6099,2025-01-17,New Year Blast,Festival,YouTube,West,Mobile,Premium,77169,1.01,11.77,6556,649109
5791,2025-01-18,Summer Sale,Seasonal,Instagram,South,Mobile,New,66389,2.24,10.65,6234,278304
1472,2025-01-18,Back to School,Seasonal,YouTube,East,Mobile,New,58459,1.27,7.59,7702,606457
7121,2025-01-18,Winter Sale,Seasonal,Instagram,West,Mobile,Premium,31336,2.44,20.81,1506,61721
4789,2025-01-18,Festive Combo,Festival,YouTube,South,Mobile,Premium,109011,1.27,13.91,7837,617087
1173,2025-01-18,Festive Combo,Festival,Facebook,West,Mobile,New,132689,2.61,10.15,13073,500881
6952,2025-01-18,Festive Combo,Festival,Google Search,East,Mobile,Returning,144762,6.79,30.81,4699,69205
945,2025-01-18,Festive Combo,Festival,YouTube,North,Mobile,New,87030,0.91,6.82,12761,1402308
1976,2025-01-18,Diwali Bonanza,Festival,YouTube,South,Mobile,New,90913,1.09,14.44,6296,577615
490,2025-01-18,New Year Blast,Festival,Facebook,East,Mobile,Returning,76569,2.29,10.9,7025,306769
7432,2025-01-18,Flash Sale,Promotional,Google Search,South,Desktop,New,49942,4.69,49.74,1004,21407
